date,produto_cat,uf_cat,vendas,faturamento
2021-07-05,1,2,2,840.0
2023-05-01,1,2,1,480.0
2023-06-26,1,2,1,520.0
2023-08-28,1,2,1,510.0
2024-10-28,1,2,3,1470.0
2020-05-18,1,3,1,319.0
2020-06-15,1,3,1,322.0
2020-07-27,1,3,1,322.0
2020-09-21,1,3,1,319.0
2020-10-19,1,3,1,340.0
2020-10-26,1,3,1,319.0
2020-11-30,1,3,1,330.0
2020-12-14,1,3,1,330.0
2021-10-11,1,3,2,850.0
2021-11-08,1,3,3,1275.0
2022-02-21,1,3,1,440.0
2022-03-14,1,3,1,440.0
2022-08-22,1,3,2,990.0
2023-02-27,1,3,1,630.0
2023-07-24,1,3,2,1040.0
2023-10-02,1,3,1,520.0
2023-12-11,1,3,4,2080.0
2024-08-19,1,3,4,2200.0
2024-12-16,1,3,12,6600.0
2020-06-08,1,4,27,7830.0
2020-07-06,1,4,23,6670.0
2020-07-27,1,4,2,638.0
2020-08-17,1,4,1,367.0
2020-09-14,1,4,2,734.0
2020-10-12,1,4,3,1523.0
2020-12-07,1,4,4,1320.0
2020-12-14,1,4,1,347.0
2021-01-18,1,4,2,738.0
2021-08-02,1,4,2,840.0
2021-08-23,1,4,2,810.0
2021-09-13,1,4,5,2050.0
2022-05-23,1,4,3,1339.5
2022-10-17,1,4,6,2964.0
2023-07-24,1,4,6,2964.0
2024-04-29,1,4,1,550.0
2024-11-11,1,4,4,2200.0
2019-12-30,1,6,1,349.0
2020-01-13,1,6,12,3468.0
2020-05-04,1,6,4,1276.0
2020-05-11,1,6,1,359.0
2020-06-22,1,6,1,319.0
2020-07-13,1,6,2,638.0
2020-07-20,1,6,1,336.54
2020-07-27,1,6,2,600.0
2020-08-24,1,6,1,319.0
2020-09-14,1,6,1,325.0
2020-09-21,1,6,1,309.0
2020-10-05,1,6,3,912.0
2020-10-19,1,6,2,680.0
2020-11-02,1,6,4,1340.0
2021-01-11,1,6,3,1049.0
2021-01-18,1,6,3,1047.0
2021-02-08,1,6,1,349.0
2021-02-15,1,6,1,359.0
2021-03-01,1,6,1,355.0
2021-03-15,1,6,1,350.0
2021-03-22,1,6,1,350.0
2021-04-26,1,6,4,1420.0
2021-05-17,1,6,1,359.0
2021-06-07,1,6,2,700.0
2021-06-21,1,6,10,3260.0
2021-06-28,1,6,1,379.0
2021-07-12,1,6,2,700.0
2021-07-19,1,6,1,364.5
2021-08-16,1,6,5,2045.0
2021-09-20,1,6,3,1070.0
2021-10-04,1,6,4,1680.0
2021-10-18,1,6,1,422.0
2021-11-08,1,6,2,818.0
2021-11-22,1,6,2,829.0
2021-12-06,1,6,2,840.0
2021-12-13,1,6,6,2476.0
2022-01-03,1,6,2,844.0
2022-01-31,1,6,2,850.0
2022-02-07,1,6,1,429.0
2022-02-14,1,6,1,425.0
2022-02-21,1,6,6,2645.0
2022-03-07,1,6,3,1320.0
2022-03-21,1,6,4,1544.0
2022-03-28,1,6,1,425.0
2022-04-04,1,6,1,423.0
2022-04-18,1,6,4,1790.0
2022-04-25,1,6,1,423.0
2022-05-09,1,6,5,2260.0
2022-05-23,1,6,1,470.0
2022-06-13,1,6,5,2360.0
2022-06-20,1,6,2,950.0
2022-07-04,1,6,1,495.0
2022-07-11,1,6,2,950.0
2022-07-25,1,6,2,940.0
2022-08-15,1,6,2,940.0
2022-08-22,1,6,6,2773.75
2022-08-29,1,6,1,698.0
2022-10-10,1,6,7,3746.0
2022-10-17,1,6,2,1040.0
2022-10-24,1,6,8,3960.0
2023-03-13,1,6,2,1040.0
2023-04-17,1,6,2,1040.0
2023-05-22,1,6,1,520.0
2023-05-29,1,6,6,3120.0
2023-06-05,1,6,3,1564.0
2023-06-26,1,6,1,520.0
2023-07-10,1,6,6,3120.0
2023-07-24,1,6,3,1557.0
2023-08-07,1,6,2,1037.0
2023-10-16,1,6,1,520.0
2023-10-23,1,6,3,1560.0
2023-12-11,1,6,4,2074.0
2024-01-15,1,6,2,1040.0
2024-02-05,1,6,7,3670.0
2024-02-19,1,6,2,1040.0
2024-03-11,1,6,6,3120.0
2024-03-25,1,6,10,5350.0
2024-05-13,1,6,1,520.0
2024-06-03,1,6,2,1040.0
2024-07-01,1,6,1,550.0
2024-07-22,1,6,4,2120.0
2024-08-12,1,6,1,550.0
2024-08-19,1,6,2,1040.0
2024-08-26,1,6,2,1100.0
2024-09-02,1,6,7,3640.0
2024-09-16,1,6,3,1560.0
2024-10-07,1,6,1,550.0
2024-10-14,1,6,1,550.0
2024-10-21,1,6,6,3300.0
2024-11-04,1,6,3,1650.0
2024-12-02,1,6,2,1100.0
2020-07-13,2,2,2,650.0
2021-05-17,2,2,2,730.0
2023-06-26,2,2,1,520.0
2023-11-20,2,2,1,490.0
2024-07-29,2,2,2,980.0
2020-05-11,2,3,1,325.0
2020-11-16,2,3,1,335.0
2020-11-23,2,3,1,330.0
2020-12-14,2,3,1,330.0
2021-01-25,2,3,1,353.0
2021-03-15,2,3,1,355.0
2021-03-22,2,3,1,389.0
2021-08-16,2,3,1,405.0
2022-02-21,2,3,7,3150.0
2022-02-28,2,3,3,1410.0
2022-06-27,2,3,2,950.0
2023-02-27,2,3,1,520.0
2023-05-01,2,3,1,1100.0
2023-09-25,2,3,3,1560.0
2023-10-02,2,3,1,520.0
2024-04-22,2,3,1,520.0
2020-05-18,2,4,2,650.0
2020-06-22,2,4,1,325.0
2022-05-30,2,5,1,490.0
2020-01-06,2,6,5,1625.0
2020-03-02,2,6,1,645.0
2020-05-18,2,6,1,349.0
2020-05-25,2,6,4,1337.0
2020-08-24,2,6,2,584.0
2020-11-16,2,6,11,3398.0
2020-11-23,2,6,1,330.0
2021-01-04,2,6,1,355.0
2021-01-11,2,6,1,379.0
2021-01-25,2,6,1,359.0
2021-02-01,2,6,1,359.0
2021-03-15,2,6,2,778.0
2021-03-22,2,6,4,1516.0
2021-04-26,2,6,1,365.0
2021-06-28,2,6,5,1895.0
2021-07-26,2,6,1,384.75
2021-08-02,2,6,3,1137.0
2021-08-16,2,6,1,420.0
2021-10-25,2,6,1,329.0
2022-01-10,2,6,2,858.0
2022-05-23,2,6,3,1410.0
2022-05-30,2,6,2,940.0
2022-07-04,2,6,2,950.0
2022-08-01,2,6,10,4512.5
2022-08-22,2,6,2,1040.0
2022-09-12,2,6,2,1040.68
2022-10-03,2,6,1,520.34
2022-10-17,2,6,3,1557.3400000000001
2022-10-31,2,6,1,520.34
2022-11-07,2,6,2,1040.0
2022-12-05,2,6,2,1100.0
2023-01-02,2,6,1,520.0
2023-01-16,2,6,1,520.0
2023-01-30,2,6,1,520.0
2023-02-13,2,6,3,1560.0
2023-02-27,2,6,3,1560.0
2023-03-06,2,6,1,550.0
2023-03-13,2,6,2,1040.0
2023-03-20,2,6,1,520.0
2023-04-10,2,6,1,520.0
2023-04-17,2,6,3,1560.0
2023-04-24,2,6,3,1560.0
2023-05-15,2,6,2,950.0
2023-05-29,2,6,3,1560.0
2023-06-12,2,6,2,1040.0
2023-06-26,2,6,4,2080.0
2023-07-17,2,6,2,1040.0
2023-08-07,2,6,6,2964.0
2023-08-14,2,6,1,520.0
2023-08-21,2,6,3,1560.0
2023-09-11,2,6,1,520.0
2023-10-23,2,6,1,520.0
2024-01-15,2,6,1,520.0
2024-04-08,2,6,2,1040.0
2024-05-06,2,6,8,4160.0
2024-08-26,2,6,2,1040.0
2024-09-09,2,6,3,1470.0
2024-09-30,2,6,8,3961.0
2024-10-21,2,6,2,1100.0
2024-10-28,2,6,2,1100.0
2024-11-25,2,6,1,550.0
2021-08-30,3,2,1,470.0
2022-01-31,3,2,2,860.0
2022-07-04,3,2,1,450.0
2023-11-27,3,2,1,510.0
2020-02-17,3,3,1,595.0
2021-03-01,3,3,1,379.0
2021-05-17,3,3,1,377.0
2022-01-31,3,3,3,1350.0
2022-03-21,3,3,1,470.0
2022-05-09,3,3,1,470.0
2022-05-23,3,3,1,470.0
2021-08-23,3,4,1,453.0
2021-09-13,3,4,1,442.0
2022-03-21,3,4,2,940.0
2020-08-24,3,6,2,670.0
2020-08-31,3,6,1,355.0
2021-02-01,3,6,2,730.0
2021-02-08,3,6,5,1951.0
2021-05-10,3,6,2,708.0
2021-05-17,3,6,6,2216.0
2021-05-31,3,6,1,415.0
2021-06-07,3,6,1,439.0
2021-06-14,3,6,3,1239.0
2021-06-28,3,6,1,419.0
2021-08-23,3,6,7,2813.5
2021-09-06,3,6,3,1290.0
2021-09-20,3,6,4,1745.0
2021-10-25,3,6,1,440.0
2021-11-01,3,6,1,428.0
2021-11-15,3,6,1,430.0
2021-11-22,3,6,1,429.0
2021-12-06,3,6,1,440.0
2021-12-13,3,6,3,1305.0
2022-01-31,3,6,2,870.0
2022-02-07,3,6,1,444.0
2022-03-07,3,6,3,1410.0
2022-03-28,3,6,1,423.0
2022-04-04,3,6,2,940.0
2022-04-11,3,6,1,470.0
2022-05-02,3,6,6,2820.0
2020-07-13,4,2,2,660.0
2021-05-17,4,2,2,730.0
2023-07-17,4,2,1,550.0
2023-07-24,4,2,1,520.0
2024-04-22,4,2,1,520.0
2024-05-06,4,2,1,510.0
2020-01-20,4,3,3,990.0
2020-07-13,4,3,2,660.0
2020-11-30,4,3,1,332.0
2020-12-14,4,3,1,332.0
2021-08-16,4,3,2,844.0
2021-08-23,4,3,2,840.0
2021-11-15,4,3,2,860.0
2022-05-02,4,3,1,470.0
2022-05-23,4,3,2,940.0
2022-07-25,4,3,3,1650.0
2022-08-15,4,3,2,950.0
2022-11-21,4,3,1,550.0
2022-11-28,4,3,2,1040.0
2022-12-05,4,3,5,2750.0
2023-02-27,4,3,2,1100.0
2023-08-07,4,3,4,2080.0
2023-10-02,4,3,1,520.0
2023-10-23,4,3,2,1040.0
2024-01-15,4,3,3,1560.0
2024-06-03,4,3,1,500.0
2024-10-21,4,3,1,550.0
2020-05-18,4,4,4,1320.0
2020-06-15,4,4,6,1980.0
2020-12-07,4,4,6,2094.0
2021-02-22,4,4,2,738.0
2021-03-01,4,4,6,2214.0
2021-08-16,4,4,6,2394.0
2022-05-09,4,4,6,2820.0
2022-07-18,4,4,8,3800.0
2023-01-16,4,4,1,520.0
2023-03-13,4,4,1,520.0
2023-06-26,4,4,1,520.0
2023-11-27,4,4,1,517.0
2024-02-19,4,4,6,3120.0
2023-06-26,4,5,1,520.0
2020-01-06,4,6,5,1575.0
2020-03-30,4,6,2,570.0
2020-04-13,4,6,2,658.0
2020-05-25,4,6,1,330.0
2020-06-01,4,6,1,345.0
2020-06-08,4,6,1,390.0
2020-07-27,4,6,3,923.0
2020-08-03,4,6,5,1645.0
2020-09-07,4,6,1,577.0
2020-11-23,4,6,1,313.0
2020-11-30,4,6,2,734.0
2021-01-11,4,6,6,2069.0
2021-03-22,4,6,5,1845.0
2021-04-05,4,6,3,1137.0
2021-04-26,4,6,3,1103.0
2021-05-31,4,6,2,780.0
2021-06-07,4,6,4,1620.0
2021-06-28,4,6,8,3185.0
2021-08-02,4,6,5,1895.0
2021-08-09,4,6,4,1640.0
2021-08-16,4,6,11,4380.0
2021-09-06,4,6,4,1425.0
2021-09-20,4,6,5,1675.0
2021-11-08,4,6,5,1675.0
2021-11-15,4,6,1,405.0
2022-01-10,4,6,2,858.0
2022-02-07,4,6,2,860.0
2022-02-28,4,6,1,444.0
2022-04-11,4,6,1,470.0
2022-04-25,4,6,7,3318.0
2022-05-02,4,6,3,1410.0
2022-05-09,4,6,1,470.0
2022-05-23,4,6,4,1880.0
2022-05-30,4,6,5,2350.0
2022-06-13,4,6,2,945.0
2022-07-25,4,6,2,950.0
2022-08-08,4,6,8,3800.0
2022-08-22,4,6,1,475.0
2022-08-29,4,6,1,520.0
2022-09-26,4,6,1,520.0
2022-10-10,4,6,3,1560.0
2022-10-17,4,6,2,1070.0
2022-10-24,4,6,1,520.0
2022-11-14,4,6,6,2850.0
2022-12-12,4,6,5,2600.0
2023-01-09,4,6,2,1040.0
2023-01-23,4,6,1,520.0
2023-02-13,4,6,1,520.0
2023-03-06,4,6,10,5200.0
2023-03-20,4,6,2,1040.0
2023-04-17,4,6,4,2080.0
2023-05-15,4,6,1,520.0
2023-05-22,4,6,6,3180.0
2023-06-05,4,6,4,2080.0
2023-06-26,4,6,1,520.0
2023-07-03,4,6,1,520.0
2023-07-17,4,6,5,2600.0
2023-08-07,4,6,3,1510.0
2023-08-28,4,6,2,988.0
2023-10-02,4,6,5,2600.0
2023-10-23,4,6,2,988.0
2023-11-20,4,6,6,3120.0
2023-12-11,4,6,1,520.0
2024-02-26,4,6,2,1040.0
2024-03-11,4,6,8,4160.0
2024-04-01,4,6,4,2080.0
2024-04-22,4,6,1,503.5
2024-05-06,4,6,1,795.0
2024-05-13,4,6,5,2600.0
2024-05-27,4,6,1,520.0
2024-07-08,4,6,1,520.0
2024-08-12,4,6,1,550.0
2024-08-26,4,6,2,1040.0
2024-09-16,4,6,1,550.0
2024-09-30,4,6,1,550.0
2024-10-07,4,6,1,520.0
2024-11-04,4,6,3,1401.0
2020-11-09,5,3,2,754.0
2021-02-08,5,3,2,808.0
2021-05-17,5,3,4,1588.0
2021-08-23,5,3,2,860.0
2022-01-03,5,3,1,430.0
2022-04-11,5,3,2,940.0
2024-05-06,5,3,3,1500.0
2024-06-03,5,3,2,1000.0
2020-02-03,5,4,6,1980.0
2020-03-30,5,4,4,1320.0
2020-08-17,5,4,5,1650.0
2020-09-21,5,4,4,1320.0
2021-02-01,5,4,5,1875.0
2021-02-22,5,4,1,375.0
2021-05-17,5,4,8,2952.0
2021-11-22,5,4,8,3464.0
2022-03-21,5,4,1,470.0
2020-02-03,5,6,2,660.0
2020-02-17,5,6,1,330.0
2020-08-31,5,6,5,1575.0
2020-10-05,5,6,1,313.0
2020-11-02,5,6,6,2098.0
2020-11-09,5,6,11,3773.0
2021-02-08,5,6,1,395.0
2021-02-15,5,6,3,1107.0
2021-05-17,5,6,7,2592.0
2021-05-24,5,6,5,1870.0
2021-05-31,5,6,1,390.0
2021-08-23,5,6,11,4510.5
2021-09-06,5,6,1,715.0
2021-09-27,5,6,5,2168.0
2021-10-04,5,6,4,1760.0
2021-10-18,5,6,2,880.0
2021-11-15,5,6,1,445.0
2021-11-22,5,6,1,429.0
2021-11-29,5,6,1,440.0
2021-12-13,5,6,3,1305.0
2022-01-03,5,6,3,1320.0
2021-05-31,6,2,4,2364.0
2022-01-24,6,2,26,19890.0
2022-01-31,6,2,12,9480.0
2023-04-24,6,2,1,890.0
2024-02-19,6,2,1,860.0
2024-03-04,6,2,1,850.0
2024-07-08,6,2,1,730.0
2024-12-09,6,2,1,770.0
2024-12-23,6,2,2,1540.0
2022-01-24,6,4,1,875.0
2023-07-10,6,4,1,855.0
2021-02-08,6,5,1,735.0
2022-11-14,6,5,2,1678.0
2020-11-16,6,6,1,612.0
2020-11-23,6,6,1,612.0
2021-02-01,6,6,2,1470.0
2021-02-22,6,6,6,4027.0
2021-05-24,6,6,3,2205.0
2022-01-31,6,6,1,875.0
2022-03-07,6,6,3,2625.0
2022-06-06,6,6,1,875.0
2022-07-11,6,6,5,4150.0
2022-08-08,6,6,5,4199.0
2022-10-10,6,6,3,2880.0
2024-02-26,6,6,1,809.0
2024-06-10,6,6,1,795.0
2020-02-24,7,6,4,1416.0
2020-07-27,7,6,2,708.0
2020-08-10,7,6,2,708.0
2020-10-12,7,6,4,1416.0
2021-03-01,7,6,4,1584.0
2021-04-26,7,6,6,2316.0
2021-07-26,7,6,4,1584.0
2021-09-27,7,6,10,3960.0
2021-11-01,7,6,10,3960.0
2022-03-21,7,6,8,3800.0
2022-04-04,7,6,5,2375.0
2022-08-01,7,6,5,2375.0
2023-03-13,7,6,3,1560.0
2023-06-12,7,6,2,1040.0
2023-07-31,7,6,2,1040.0
2023-11-27,7,6,5,2600.0
2024-02-19,7,6,5,2600.0
2024-07-01,7,6,3,1650.0
2024-10-28,7,6,4,2200.0
2021-07-05,8,2,2,850.0
2022-01-31,8,2,2,860.0
2023-02-06,8,2,5,2350.0
2023-08-14,8,2,1,520.0
2024-05-13,8,2,1,495.0
2024-06-24,8,2,1,550.0
2024-07-01,8,2,2,1060.0
2024-07-22,8,2,1,530.0
2024-09-09,8,2,1,490.0
2020-03-16,8,3,1,332.0
2020-03-30,8,3,1,332.0
2020-06-15,8,3,2,684.0
2020-07-06,8,3,1,332.0
2020-10-05,8,3,2,664.0
2020-11-30,8,3,1,332.0
2020-12-07,8,3,4,1368.0
2020-12-14,8,3,1,332.0
2021-05-10,8,3,1,369.0
2021-05-17,8,3,2,738.0
2021-08-16,8,3,2,832.0
2021-09-27,8,3,3,1314.0
2021-11-08,8,3,1,430.0
2021-11-15,8,3,2,860.0
2022-01-10,8,3,4,1740.0
2022-01-24,8,3,2,876.0
2022-05-16,8,3,1,470.0
2022-08-15,8,3,1,495.0
2022-09-26,8,3,1,520.0
2022-10-10,8,3,4,2080.0
2024-03-18,8,3,1,520.0
2024-04-22,8,3,2,1100.0
2024-05-27,8,3,1,550.0
2024-07-01,8,3,1,550.0
2024-07-22,8,3,17,7820.0
2024-11-11,8,3,1,550.0
2023-11-06,8,4,1,520.0
2023-11-27,8,4,1,520.0
2024-06-17,8,4,2,1100.0
2022-05-30,8,5,1,490.0
2022-07-04,8,5,1,475.0
2023-06-12,8,5,1,520.0
2020-02-03,8,6,4,1328.0
2020-02-24,8,6,1,665.0
2020-03-16,8,6,3,996.0
2020-04-20,8,6,1,310.0
2020-04-27,8,6,1,340.0
2020-07-27,8,6,2,598.0
2020-08-10,8,6,2,664.0
2020-08-24,8,6,3,894.0
2020-09-07,8,6,1,361.0
2020-09-14,8,6,5,1660.0
2020-10-12,8,6,6,1992.0
2020-12-07,8,6,6,1992.0
2020-12-28,8,6,1,365.0
2021-01-04,8,6,6,1992.0
2021-01-11,8,6,1,361.0
2021-01-18,8,6,4,1395.0
2021-02-08,8,6,1,362.0
2021-02-22,8,6,5,1946.0
2021-03-15,8,6,5,1730.0
2021-04-12,8,6,10,3558.0
2021-04-26,8,6,3,1103.0
2021-05-03,8,6,1,389.0
2021-06-07,8,6,12,4470.0
2021-06-28,8,6,3,1167.0
2021-07-12,8,6,5,1825.0
2021-08-09,8,6,1,415.0
2021-08-16,8,6,2,844.0
2021-11-08,8,6,1,430.0
2021-11-22,8,6,2,870.0
2021-12-06,8,6,1,455.0
2021-12-13,8,6,3,1325.0
2022-01-03,8,6,5,2150.0
2022-01-10,8,6,4,1740.0
2022-01-24,8,6,2,835.0
2022-02-07,8,6,1,455.0
2022-02-21,8,6,2,880.0
2022-05-09,8,6,2,945.0
2022-05-16,8,6,5,2350.0
2022-05-30,8,6,9,4230.0
2022-06-20,8,6,4,1850.0
2022-06-27,8,6,9,4230.0
2022-07-04,8,6,1,470.0
2022-07-11,8,6,2,940.0
2022-07-18,8,6,7,3290.0
2022-08-08,8,6,9,4535.0
2022-08-22,8,6,5,2350.0
2022-08-29,8,6,3,1560.0
2022-09-12,8,6,1,750.0
2022-10-10,8,6,13,6160.0
2022-10-17,8,6,1,520.0
2022-11-14,8,6,6,2825.0
2022-11-21,8,6,1,550.0
2022-12-12,8,6,4,1980.0
2022-12-19,8,6,1,520.0
2023-02-06,8,6,4,2080.0
2023-02-13,8,6,1,520.0
2023-02-27,8,6,2,990.0
2023-03-06,8,6,6,3120.0
2023-03-13,8,6,2,990.0
2023-04-10,8,6,2,1040.0
2023-04-17,8,6,2,1040.0
2023-04-24,8,6,1,520.0
2023-05-08,8,6,2,1040.0
2023-05-22,8,6,1,550.0
2023-05-29,8,6,1,520.0
2023-06-12,8,6,10,5200.0
2023-07-03,8,6,2,1000.0
2023-07-17,8,6,1,520.0
2023-08-14,8,6,3,1560.0
2023-08-28,8,6,1,520.0
2023-09-04,8,6,1,470.0
2023-10-02,8,6,5,2600.0
2023-10-09,8,6,2,1040.0
2023-10-23,8,6,1,520.0
2023-11-06,8,6,4,2080.0
2023-11-20,8,6,6,3120.0
2023-12-04,8,6,5,2600.0
2023-12-11,8,6,7,3640.0
2024-01-08,8,6,1,470.0
2024-01-15,8,6,11,5720.0
2024-01-29,8,6,5,2600.0
2024-02-19,8,6,4,2080.0
2024-03-04,8,6,9,4680.0
2024-03-11,8,6,3,1560.0
2024-04-01,8,6,6,3120.0
2024-04-15,8,6,1,550.0
2024-04-22,8,6,1,520.0
2024-05-06,8,6,6,3120.0
2024-05-20,8,6,2,1040.0
2024-05-27,8,6,1,520.0
2024-06-03,8,6,8,4160.0
2024-06-24,8,6,7,3640.0
2024-07-08,8,6,4,2080.0
2024-07-15,8,6,1,520.0
2024-07-22,8,6,1,520.0
2024-07-29,8,6,7,3640.0
2024-09-02,8,6,9,4680.0
2024-09-09,8,6,1,495.0
2024-09-30,8,6,11,5667.0
2024-10-07,8,6,2,1100.0
2024-11-04,8,6,11,5780.0
2024-12-02,8,6,4,2080.0
2024-12-09,8,6,1,520.0
2021-05-17,9,2,2,750.0
2022-05-02,9,2,1,430.0
2022-06-06,9,2,2,900.0
2023-01-02,9,2,2,940.0
2020-05-25,9,3,2,660.0
2020-06-29,9,3,2,660.0
2020-07-20,9,3,1,330.0
2020-08-17,9,3,2,660.0
2020-09-21,9,3,2,660.0
2020-11-30,9,3,1,330.0
2021-08-23,9,3,1,430.0
2022-02-21,9,3,2,990.0
2022-03-07,9,3,1,470.0
2021-05-17,9,4,1,389.0
2022-03-28,9,4,1,1098.0
2022-04-11,9,4,1,1098.0
2020-06-22,9,5,2,730.0
2020-10-19,9,5,2,730.0
2020-02-17,9,6,5,1660.0
2020-03-02,9,6,1,330.0
2020-03-09,9,6,1,340.0
2020-05-25,9,6,1,310.0
2020-06-01,9,6,1,350.0
2020-06-29,9,6,1,352.0
2020-07-13,9,6,2,980.0
2020-07-20,9,6,7,2353.0
2020-07-27,9,6,1,709.0
2020-08-10,9,6,2,672.0
2020-08-17,9,6,1,361.0
2020-08-24,9,6,1,350.0
2020-09-07,9,6,3,996.0
2020-10-12,9,6,1,340.0
2020-10-19,9,6,10,3357.0
2020-10-26,9,6,2,632.0
2020-11-02,9,6,1,340.0
2020-11-09,9,6,8,2738.0
2020-11-23,9,6,1,365.0
2020-11-30,9,6,4,1845.0
2020-12-21,9,6,1,385.0
2021-02-01,9,6,9,3329.0
2021-02-08,9,6,1,389.0
2021-05-10,9,6,3,1167.0
2021-05-17,9,6,12,4640.0
2021-05-24,9,6,3,1159.5
2021-05-31,9,6,1,433.0
2021-07-26,9,6,9,3714.0
2021-08-23,9,6,2,796.1
2021-08-30,9,6,5,1975.0
2021-09-13,9,6,1,455.0
2021-09-20,9,6,1,432.0
2021-09-27,9,6,7,3105.0
2021-10-04,9,6,1,455.0
2021-10-11,9,6,11,4755.0
2021-10-18,9,6,3,1365.0
2021-11-22,9,6,2,870.0
2022-01-17,9,6,4,1744.0
2022-01-24,9,6,3,1425.0
2022-02-14,9,6,1,495.0
2022-02-21,9,6,3,1332.0
2022-02-28,9,6,1,490.0
2022-03-07,9,6,2,858.0
2022-03-14,9,6,5,2350.0
2022-03-28,9,6,6,2790.0
2022-04-04,9,6,3,1365.0
2022-04-11,9,6,4,1880.0
2023-07-31,10,1,5,3000.18
2023-08-28,10,1,25,19167.41
2024-08-26,10,1,1,878.58
2020-01-20,10,2,7,2786.0
2022-05-09,10,2,14,7280.0
2023-06-05,10,2,5,2800.0
2024-08-05,10,2,1,590.0
2024-12-02,10,2,1,660.0
2024-01-22,10,4,1,610.0
2020-06-15,10,6,2,782.0
2020-07-06,10,6,5,2035.0
2021-11-22,10,6,1,475.0
2021-12-13,10,6,12,5700.0
2022-08-29,10,6,10,5600.0
2023-08-07,10,6,3,1737.0
2023-08-28,10,6,3,1737.0
2023-09-18,10,6,3,1738.5
2024-01-01,10,6,10,6390.0
2024-12-16,10,6,1,660.0
2020-07-13,11,2,2,678.0
2022-01-31,11,2,4,1720.0
2022-08-29,11,2,1,470.0
2023-04-03,11,2,2,1030.0
2023-05-29,11,2,1,470.0
2023-12-04,11,2,1,510.0
2023-12-11,11,2,1,510.0
2024-02-19,11,2,1,490.0
2024-05-13,11,2,1,495.0
2024-06-24,11,2,1,510.0
2020-11-23,11,3,1,335.0
2020-12-14,11,3,1,335.0
2021-04-12,11,3,2,753.55
2021-11-15,11,3,4,1720.0
2022-01-31,11,3,1,455.0
2024-02-19,11,3,2,1040.0
2024-03-18,11,3,1,520.0
2024-09-30,11,3,1,550.0
2024-11-25,11,3,2,1040.0
2024-06-10,11,5,2,1040.0
2024-11-25,11,5,2,1100.0
2020-01-06,11,6,3,966.0
2020-03-02,11,6,1,749.0
2020-04-13,11,6,1,316.0
2020-08-24,11,6,3,915.0
2020-09-21,11,6,1,339.0
2020-11-16,11,6,2,698.0
2020-11-23,11,6,2,718.0
2020-12-14,11,6,1,360.0
2020-12-21,11,6,1,369.0
2021-02-15,11,6,1,405.0
2021-03-01,11,6,2,740.0
2021-03-08,11,6,1,389.0
2021-03-22,11,6,1,389.0
2021-04-12,11,6,5,1869.0
2021-04-19,11,6,1,398.0
2021-05-03,11,6,2,740.0
2021-06-07,11,6,1,400.0
2021-06-28,11,6,2,795.0
2021-07-19,11,6,5,1980.0
2021-08-02,11,6,1,395.0
2021-08-16,11,6,9,3827.0
2021-08-30,11,6,5,1725.0
2021-09-27,11,6,13,5187.0
2021-10-11,11,6,1,435.0
2021-11-01,11,6,13,5187.0
2021-11-15,11,6,14,5632.0
2021-12-06,11,6,3,1335.0
2021-12-13,11,6,11,4650.0
2021-12-20,11,6,1,715.0
2022-01-17,11,6,3,1410.0
2022-01-24,11,6,1,445.0
2022-01-31,11,6,1,435.0
2022-02-14,11,6,1,495.0
2022-02-21,11,6,4,2290.0
2022-05-16,11,6,5,2550.0
2022-06-20,11,6,3,1415.0
2022-07-04,11,6,7,3133.0
2022-07-11,11,6,1,470.0
2022-07-18,11,6,7,3290.0
2022-08-01,11,6,3,1353.75
2022-08-08,11,6,3,1425.0
2022-08-15,11,6,1,520.0
2022-10-17,11,6,1,520.0
2022-11-14,11,6,2,950.0
2022-12-05,11,6,5,2630.0
2023-01-23,11,6,1,550.0
2023-01-30,11,6,1,379.0
2023-02-13,11,6,2,1100.0
2023-02-27,11,6,2,1040.0
2023-03-06,11,6,2,1100.0
2023-03-20,11,6,1,470.0
2023-04-10,11,6,9,4376.0
2023-04-17,11,6,1,520.0
2023-04-24,11,6,1,520.0
2023-05-15,11,6,3,1560.0
2023-05-22,11,6,2,1100.0
2023-06-12,11,6,1,520.0
2023-06-26,11,6,1,520.0
2023-07-03,11,6,2,1040.0
2023-07-10,11,6,2,1040.0
2023-08-14,11,6,3,1590.0
2023-10-02,11,6,3,1835.0
2023-10-23,11,6,1,520.0
2023-11-13,11,6,1,520.0
2023-12-04,11,6,4,2355.0
2024-01-29,11,6,2,990.0
2024-02-12,11,6,10,5070.0
2024-02-26,11,6,3,1560.0
2024-04-08,11,6,2,1040.0
2024-04-22,11,6,4,2080.0
2024-04-29,11,6,3,1603.5
2024-05-13,11,6,2,1040.0
2024-05-27,11,6,2,1040.0
2024-06-10,11,6,4,2080.0
2024-07-15,11,6,1,520.0
2024-07-22,11,6,3,1560.0
2024-08-12,11,6,5,2600.0
2024-08-26,11,6,10,5200.0
2024-09-09,11,6,1,520.0
2024-09-23,11,6,7,3647.0
2024-09-30,11,6,6,3180.0
2021-05-17,12,2,2,758.0
2022-06-27,12,2,2,900.0
2020-02-17,12,3,2,678.0
2020-10-26,12,3,1,367.0
2021-05-17,12,3,1,385.0
2021-10-04,12,3,1,440.0
2021-10-11,12,4,3,1326.0
2021-05-17,12,5,2,738.0
2020-02-03,12,6,1,330.0
2020-06-01,12,6,2,720.0
2020-06-22,12,6,1,380.0
2020-07-13,12,6,2,630.0
